permalink_url,title,message,Primary_Category,Primary_Category_Other,Secondary_Category,Secondary_Category_Other,Video_Type,voice_first_3_seconds,visual_first_3_seconds,visual_first_3_seconds_Other,background_music_type_first_3_seconds,thumbnail,thumbnail_Sentiment,thumbnail_famous_personality_name,thumbnail_famous_personality_profession
https://www.facebook.com/1954072204870360/posts/2870699659874272/,"40 सालों से कश्मीर में रह रहे सतपाल निश्चल को भारी पड़ा कश्मीर का हो जाना। डोमिसाइल सर्टिफिकेट लेने पर आतंकियों ने मौत के घाट उतारा

#AajNEWJDekhaKya",Hindu Kashmiri Jeweler Killed By Terrorists For Owning Kashmiri Domicile Certification,Judiciary & Crime,,"Religion,Crime",,Emotional,text only(to),commoner (np),,Low,Crowd,Neutral,,
https://www.facebook.com/1954072204870360/posts/2870723916538513/,"जोमैटो - दो दोस्तों की शुरु की एक छोटी कंपनी से भारत की सबसे बड़ी फूड डिलीवरी कंपनी बनने तक का सफर

Deepinder Goyal | Zomato

#AajNEWJDekhaKya","Story of India's Fastest Growing Food Delivery App, Zomato",Business,,Economy/Economic,,Explainer,text only(to),other,Cell Phone,Loud,Commoner,Happy,,
https://www.facebook.com/1954072204870360/posts/2870783516532553/,"जानिए क्या है नया भारत ई-सीरीज, जिसे शुरु करने के पीछे है आईआईटी दिल्ली के खास शिक्षाविद की पहल

IIT Delhi | Naya Bharat : Participation in School",IIT-Delhi Professor Initiates Year Long Naya Bharat e-Series,Technology & Innovations,,Digital/TV,,Explainer,text only(to),other,Building,Relevant,Object,Neutral,,
https://www.facebook.com/1954072204870360/posts/2870800466530858/,"ताशकंद समझौता दिवस: क्यों भारत जीतकर भी हार गया? जानिए पूरा सच

#AajNEWJDekhaKya",The Real Story Of The Tashkent Files,Global News,,History,,Informative,text only(to),commoner (np),,Loud,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2870824086528496/,"एक थानेदार ऐसा भी, लॉकडाउन में दूर कर रहे छात्राओं की गणित की उलझन

Dr.Ramesh Pokhriyal Nishank

#AajNEWJDekhaKya",Dhanbad Police Station Incharge Takes Up The Duty To Educate poor kids,Education,,"Police,Person Specific,Social Work",,Inspiring,text only(to),commoner (np),,Relevant,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2870841713193400/,"जानिए ''चाय वाली चाची"" की कहानी, 33 सालों से सिर्फ चाय पीकर जिंदा हैं ये महिला

#AajNEWJDekhaKya","Meet 'Chai Waali Chachi', The Woman From Chhattisgarh Who Has Been Surviving On Tea Ever Since",Weird News,,Person Specific,,Shocking/Surprising,commoner voice(optv),commoner (np),,No Music,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2870851369859101/,"साड़ी पहनकर फ्रंट फ्लिप करती इस जिमनास्ट का वीडियो सोशल मीडिया पर हुआ वायरल। जानिए कौन है ये जिमनास्ट

#AajNEWJDekhaKya",This Gymnast’s Saree Flip Video Is The Internet’s New Favorite,Sports & Games,,"Person Specific,Other Sports,Internet Sensation",,Shocking/Surprising,text only(to),commoner (np),,Loud,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2870857929858445/,"दुबई में बिकेंगी धोनी के फार्म हाउस की सब्जियां, जानिए कैसे किसानी में हाथ आजमा रहे हैं माही

MS Dhoni 

#AajNEWDekhaKya",Veggies From Dhoni's Farm Will Be Sold In Markets Of Dubai,Business,,Food,,Explainer,text only(to),famous personality (fp),,Relevant,Famous Personality,Happy,M S Dhoni,Sports
https://www.facebook.com/1954072204870360/posts/2870930806517824/,"बंद खदानों में मछली पालन कर लाखों कमा रहे युवा। जानिए कैसे सफल रहा ये प्लान

Naveen Patnaik

#AajNEWJDekhaKya",Youths of Jharkhand Use Closed Coal Mines For Their Fish Farming,Others,,"Animals,Person Specific",,Inspiring,text only(to),commoner (np),,Low,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2870956406515264/,बिहार के मानव झा ने तानों को नजर अंदाज कर बेली डांस को बनाया जुनून । अब बेली डांस को करना चाहते हैं देश में पॉपुलर,Bihar's Belly Dancer Shares How Belly Dance Helps To Be Remain Fit and Aims to spread it across the country,Entertainment,,"Dance,Person Specific,Health",,General,text only(to),commoner (np),,Relevant,Commoner,Happy,,
https://www.facebook.com/1954072204870360/posts/2871052139839024/,"शास्त्री जी के मौत के पहले के वो 24 घंटे। क्या हुआ था 11 जनवरी 1966 की रात

#AajNEWJDekhaKya",What Happened In Last 24 Hours Of Lal Bahadur Shastri's Life,Government,,"Statement/Speech,Person Specific,Famous Personality",,Explainer,voice of famous personality(fpv),commoner (np),,No Music,Famous Personality,Neutral,Lal Bhadur Sastri,Politics
https://www.facebook.com/1954072204870360/posts/2871080723169499/,"सलमान के घर हुआ बेटी का जन्म तो अनोखे अंदाज में मनाया जश्न। अपने तीनों सैलून में लोगों को मुफ्त में दी सर्विस

#AajNEWJDekhaKya",Gwalior Man Runs His Salons Free For A Day To Celebrate Girl Child',Others,,Person Specific,,General,text only(to),commoner (np),,Relevant,Commoner,Neutral,,
https://www.facebook.com/1954072204870360/posts/2871088436502061/,"हनुमान मंदिर में दर्शन के बाद एक बंदर ने त्यागे प्राण

#AajNEWJDekhaKya",The Monkey Gave Up His Life By Bowing To Bajrangbali,Others,,Animals,,Shocking/Surprising,text only(to),other,Animal,Low,Animal,Neutral,,
https://www.facebook.com/1954072204870360/posts/2871523076458597/,"हिमालय की पहाड़ियों में नागा की साधु तपस्या, ना ठंड की परवाह और ना ही जान की

#AajNEWJDekhaKya",The Monk's Penance In The Himalayan Mountains,Others,,"Spiritual,Person Specific",,"Explainer,Shocking/Surprising",commoner voice(optv),commoner (np),,Low,Nature,Neutral,,
https://www.facebook.com/1954072204870360/posts/2872204659723772/,"जन्मदिन विशेष - जानिए कैसे राहुल द्रविड़ को मिला द वॉल और जैमी निकनेम

Rahul Dravid

#AajNEWJDekhaKya",NEWJ Wishes 'The Wall' Rahul Dravid Many Many Happy Return,Sports & Games,,"Person Specific,Other Sports,Famous Personality",,Profile,text only(to),famous personality (fp),,Relevant,Famous Personality,Neutral,Rahul David,Sports
https://www.facebook.com/1954072204870360/posts/2872280769716161/,"जब खाई में गिरा ट्रक तो क्रेन नहीं, मशीन नहीं बल्कि लोगों के हाथों से निकला बाहर। देखिए कैसे दिखी एकता की ताकत

#AajNEWJDekhaKya",Unity Of The Village Helps To Pull The Truck Out Of Trench,Others,,Internet Sensation,,Inspiring,Crowd,Crowd,,No Music,Crowd,Action,,
https://www.facebook.com/1954072204870360/posts/2872338666377038/,"छेड़खानी के आरोप के बाद लोगों ने की बीजेपी के पूर्व विधायक की पिटाई। माया शंकर पाठक पर उन्हीं के कॉलेज की छात्रा ने लगाए थे आरोप

UP Police | BJP Uttar Pradesh | MYogiAdityanath

#AajNEWJDekhaKya",Former BJP Legislator Accused Of Molestation By His College Students,Judiciary & Crime,,"Judicial,Person Specific",,Shocking/Surprising,commoner voice(optv),commoner (np),,No Music,Commoner,Anger,,
https://www.facebook.com/1954072204870360/posts/2872353803042191/,"किताबों की जगह छात्राओं के हाथों में क्यों दिख रहीं ईंटें? क्या बच्चों से लिया जा रहा था काम, या कुछ दूसरी है कहानी?

Dr.Ramesh Pokhriyal Nishank 

#AajNEWJDekhaKya",Education Or Child Labour? Meerut Inter College Girls Raise Question,Education,,Internet Sensation,,Controversial,text only(to),Crowd,,Relevant,Crowd,Neutral,,
https://www.facebook.com/1954072204870360/posts/2872362016374703/,"अपने ही इलाके में शेरनी को कुत्ते ने चटाई धूल। शेरनी को भागकर बचानी पड़ी अपनी जान 

#AajNEWJDekhaKya",Fearless Stray Dog Fights With A Lioness In Gujarat,Others,,Animals,,General,Other,other,Animal,Low,Animal,Neutral,,
https://www.facebook.com/1954072204870360/posts/2872445623033009/,"आम आदमी पार्टी के विधायक के बिगड़े बोल, स्याही से हुए हमले के बाद गुस्साकर बोले ""योगी की मौत सुनिश्चित है""

Aam Aadmi Party | Somnath Bharti | MYogiAdityanath

#AajNEWJDekhaKya",Nothing Is Going To Happen From This. Yogi Adityanath’s Death Is assured.,Politics,,Political,,Controversial,voice of famous personality(fpv),famous personality (fp),,No Music,Famous Personality,Neutral,"Somnath Bharti,Yogi Adityanath",Politics
